1	1	0.4483779180507498	1.3632899892903987	0.0036670711649878277	0.0018723036586000402	0.4059647354377772	1.2721265126501509	0.0031926110417155183	0.0019261174252598713
1	2	0.4610108673053009	1.3840951056442323	0.0037772320786618307	0.0019063203027129287	0.4140235139568264	1.2957701408574218	0.003260231971753402	0.0019384928069396965
1	3	0.2734705446408972	1.0650648585203681	0.002754862678710595	0.001406865163483865	0.22506658864510423	0.9928751456573549	0.0021318616101524738	0.0011637121232903776
1	4	0.535129038412995	1.4870772268367718	0.004637311776720742	0.002357003595901396	0.47200900253964306	1.3856260212420386	0.003999984683007611	0.002309679788366999
1	5	0.42017338273612287	1.332915834566931	0.003942877803516375	0.001880934116980824	0.37282278373330074	1.2453339403658363	0.0033211986159809924	0.0018597808621096288
1	6	0.2567022302693287	1.002911377246098	0.0027518629369994454	0.0014034442460069234	0.2138797055439803	0.9353354983322898	0.002126697168662793	0.0011656530503578795
1	7	0.34430323556541526	1.2112259017492168	0.003118265307078	0.001473007646808485	0.30483685550089173	1.1306659711660174	0.0024827670459531344	0.0015067268156161823
1	8	0.29997412518040417	1.1351414035247207	0.0027525429099478174	0.001347903431819916	0.2564774298889039	1.0570531266372332	0.002061459150305596	0.0012794418847049238
1	9	0.33872519155261505	1.1981874902717626	0.0027816854905001716	0.0014002276372843808	0.29080967690697435	1.1147411755154157	0.002135517653515616	0.0013644722556182738
1	10	0.4566509093357818	1.3920758280031744	0.003271991846002062	0.0016220694339191678	0.4049929920956257	1.3026997339086575	0.0026640408683553103	0.0016820469375917067
1	11	0.31455256815584526	1.1777789946587047	0.0031338491064387495	0.0014082060490299116	0.28972735898318336	1.0897722088257196	0.0024114925766264834	0.0014363306223138359
1	12	0.2618001166420017	0.9287919261118991	0.002965684591705466	0.0015448182285564232	0.2119719181023085	0.8698551189486993	0.0024542425839310573	0.0011955617392755877
1	13	0.4939843662591669	1.4344709675320262	0.004292446982237487	0.0021252926244813767	0.4318450211489814	1.3297577699050895	0.0036539517454441473	0.0020841446782627966
1	14	0.26096518171356997	0.9862435048707242	0.0028334411910507762	0.001460556645686727	0.20716367145063563	0.927586924837742	0.0022823877955540518	0.0011715715526493707
1	15	0.35066402751857534	1.2339547977055108	0.0032656116698133175	0.001506917549479175	0.31332666306169826	1.1465239908834155	0.002602882318585238	0.0015376641957832147
1	16	0.3077315906613298	1.1574384363154693	0.0030668264266529685	0.0013788667702769883	0.2694350852253133	1.076607944840629	0.0023265672372053134	0.0013736873237865466
1	17	0.2804796425407851	1.089191047492888	0.0027312546180865835	0.0013387718869994152	0.23923037553654308	1.0174282340238365	0.002044689773743204	0.0012414512314012707
1	18	0.26341996746003904	1.0017368795789983	0.002781637213420925	0.0014318349698874816	0.20970371741804683	0.942003622307134	0.002210641394995487	0.00117090203888623
1	19	0.32870641754406893	1.2044642254954467	0.002925320832992194	0.0013968906683277313	0.2940287752226704	1.114927940825851	0.0022394005532957372	0.0014154566573772924
1	20	0.26038436556333505	1.0106948037655066	0.002732944179307002	0.0013952379285675082	0.22054877759245944	0.94236774273978	0.002118401287564908	0.0011984999117405392
1	21	0.34287632942970026	1.2320046369901299	0.0032150738954797808	0.0014297079756712028	0.3015698935963342	1.1415247708703604	0.0024472549782589316	0.0014356110676366051
1	22	0.4498052183022065	1.3695278321516722	0.003742223927687993	0.0018208660205361665	0.3971827645013008	1.2740017608321077	0.0031639116038356652	0.0018369221903212986
1	23	0.4429684551366367	1.3593042661063646	0.0038762853569326485	0.001875991439049021	0.3922273747741005	1.2609748487649313	0.003295835925091465	0.0018804185332490682
1	24	0.4006845196565729	1.2910202643739217	0.0033193254951442435	0.0016362631267608603	0.3577536051882925	1.1918487546763408	0.0027723474861621896	0.0016969354378212345
