1	0.3232501417044389	1.1632921965399303	0.002830175157809463	0.0014142730887506223	0.2820306224070975	1.0876893061652175	0.002230558292336874	0.0014046572425435058
2	0.2507960058210347	1.0925300646825984	0.002734823815130657	0.001290211090269949	0.17030000859256902	1.0391294206208386	0.002106834660096713	0.001150875851092581
3	0.2598142995023543	0.9109676088644589	0.002846776973756054	0.0014387256501495335	0.17871033956136229	0.8423872137798352	0.002292318756311792	0.0010581866064841572
4	0.2622263637765136	1.1701378442004513	0.0029798683231027287	0.0012488649283768766	0.19311647434203727	1.1139153935622954	0.0022226500944946327	0.0011463110985244374
5	0.19390838067021926	1.0905525794664421	0.0025226129025049684	0.0010299978794400045	0.12202977262090894	1.0165929456672573	0.0018531722092284325	0.0008408599506303096
6	0.216593562487021	1.028955603648994	0.0025942050870381987	0.0011683758213922263	0.1373874152198822	0.9436104703246394	0.001910143652910884	0.0009315030597689965
7	0.22100175895007698	1.1569308375509384	0.0026152200239165308	0.0010482096905748053	0.1607065636831474	1.096257611319598	0.001833970394585985	0.0009776705585250042
8	0.2216597172717755	1.1368268397056005	0.002519290101124004	0.0010428502035038695	0.1519053521421506	1.0722467332942482	0.0018048013676681732	0.0008736540973669676
9	0.21541388521320737	0.99426973498796	0.0027426227488209906	0.001270076892041356	0.12625599592529077	0.9348601250912245	0.0021609049541251374	0.0009246725876874838
10	0.19170007497426786	1.0068277980764755	0.0026453424081329807	0.0011821116829180108	0.11437036139690922	0.9251877116500724	0.0021643979821839893	0.0008726796855987846
11	0.23778914189189315	1.0633448696290273	0.0025304810732948643	0.0010620392967190483	0.15207648280217964	1.0331933623439071	0.001748057832283118	0.000895114610186165
12	0.19360510669235584	1.0314398093512704	0.002675885649475591	0.001174402725653019	0.11930645028931235	0.9667939214763906	0.00216944057823662	0.0008716512258147625
13	0.31949406134598307	0.8210410986813601	0.003450299742438702	0.001862919965489022	0.22952743023140265	0.7808750462626	0.0029969472541667673	0.0014308034260442695
14	0.3157285565377727	1.2781788238294283	0.0036385242248600847	0.0015054361899101928	0.24891311012865183	1.2065661957901321	0.0028406819448845953	0.0013902701095479593
15	0.21578650799902255	1.1183209463768549	0.002500982626596566	0.0010655489802244413	0.12190480029294595	1.0274253940694578	0.0018546416437076976	0.000826825255960639
16	0.20819331098896898	1.0232026440245774	0.002637298674432395	0.001164978833847036	0.12867809849074818	0.9721118827024549	0.002007211200361877	0.0008657859932092243
17	0.24093829629245672	0.9854198791202459	0.002653293018131256	0.0012277390376555493	0.13537397596279002	0.9410769301436142	0.002027077325429602	0.000892897129286128
18	0.2616698213251735	1.2460253324301842	0.002951929226988715	0.001061321926574494	0.21376752216892392	1.1909746234265144	0.0020288679357171797	0.0010080424548248757
19	0.19436473691641407	1.054709125323585	0.002556231095231906	0.0011029974880431396	0.11667902391483694	0.9826536227733487	0.002022152963767291	0.0008525470237235698
20	0.2228903920006101	1.0660141976721829	0.002608369099519025	0.001099449924682353	0.14773251511398544	1.0322282715548614	0.001837810114340687	0.0009036962778337038
21	0.2620331106561814	1.2089992530196174	0.0029355851810856782	0.0012108972466595173	0.19611046248066852	1.135841781481074	0.0021487987939191548	0.0011417713073422827
22	0.2398637449689802	0.9921626805162972	0.0027088535704235805	0.0012429047816472538	0.1286408986023095	0.944330822804504	0.0019616683431403076	0.0008939401441398458
23	0.18975923247709753	1.0851636678050542	0.0023305913712563455	0.0009483331934166104	0.12890349420633043	1.0281074143999855	0.0017023263294490719	0.0008366461264786119
